Yr Mo Dy RPT ROS KIL DUB CLA MGR MAL
42 2 6 17.2 1.2 8.6 19.4 19.2 17.0 20.0
42 2 7 0.8 10.8 15.4 11.4 4.8 2.4 19.8
42 2 8 10.2 14.8 10.6 4.2 4.2 0.0 10.6
42 2 9 18.0 12.2 3.0 14.8 18.4 4.2 0.6
42 2 10 15.6 3.6 7.8 2.8 0.8 20.0 9.6
42 2 11 19.6 2.0 20.0 1.4 15.0 11.0 12.4
42 2 12 18.6 15.6 9.6 10.2 12.4 18.4 10.2
42 2 13 3.6 13.2 1.8 15.0 2.2 9.2 3.0
42 2 14 8.4 14.6 16.0 11.0 8.4 18.8 2.8
42 2 15 7.6 7.0 0.2 10.4 3.4 9.4 10.6
42 2 16 5.0 12.0 4.0 8.0 14.2 0.6 10.8
42 2 17 16.8 0.4 19.4 15.8 11.2 18.2 0.8
42 2 18 0.6 5.4 3.4 5.2 5.4 14.4 17.4
42 2 19 10.8 11.8 1.8 0.2 18.6 0.8 6.0
42 2 20 12.8 16.2 4.4 1.4 10.0 5.4 19.6
42 2 21 0.4 1.6 15.0 18.2 14.2 6.0 19.8
42 2 22 15.4 17.2 9.4 7.4 5.0 6.6 3.2
42 2 23 16.4 6.8 10.2 13.2 7.8 9.8 1.2
42 2 24 18.2 16.8 16.0 18.8 5.0 13.4 4.0
42 2 25 18.8 19.4 10.2 2.2 13.2 3.2 13.8
42 2 26 16.4 6.8 4.0 7.0 12.8 7.8 13.6
42 2 27 17.6 14.8 5.2 14.4 16.2 6.6 5.6
42 2 28 9.0 17.4 6.8 17.0 12.4 13.6 15.6
42 3 1 11.2 2.8 13.4 5.4 17.0 7.0 3.6
42 3 2 8.0 10.4 19.8 10.8 7.6 12.4 3.0
42 3 3 17.8 18.4 4.4 11.4 10.4 1.6 4.0
42 3 4 4.2 14.6 19.4 4.0 0.6 0.6 10.4
42 3 5 1.6 8.6 2.2 1.2 19.8 3.4 16.6
42 3 6 6.8 0.0 9.2 18.0 8.2 7.2 17.8
42 3 7 0.6 8.8 10.6 16.4 1.8 6.8 17.6
42 3 8 11.2 1.8 13.4 14.2 11.6 9.0 14.0
42 3 9 14.8 10.8 1.6 15.8 9.2 20.0 10.2
42 3 10 11.2 2.8 3.4 0.0 18.2 1.2 20.0
42 3 11 18.2 4.6 15.4 8.6 9.6 16.2 4.8
42 3 12 6.4 14.4 7.0 16.6 9.0 8.0 1.4
42 3 13 2.2 11.6 13.2 9.6 18.0 3.2 7.6
42 3 14 0.4 16.8 5.2 19.8 17.6 17.2 11.2
42 3 15 19.2 9.4 17.6 9.8 19.8 5.8 6.8
42 3 16 7.0 7.2 5.8 4.0 5.6 3.4 14.8
42 3 17 8.4 1.0 10.2 17.0 12.2 4.6 3.0
42 3 18 2.8 6.8 17.2 18.4 17.2 14.0 12.8
42 3 19 16.2 8.2 12.2 11.6 10.2 11.6 2.4
42 3 20 5.4 11.6 1.2 15.8 14.8 0.8 17.8
42 3 21 10.4 18.6 5.2 17.8 5.2 17.6 12.6
42 3 22 19.0 3.6 11.8 9.4 14.2 2.2 5.6
42 3 23 0.4 16.4 15.0 10.2 16.8 0.8 19.2
42 3 24 13.6 8.0 16.6 10.0 11.4 6.6 12.8
42 3 25 4.6 11.8 3.8 7.2 15.6 9.2 6.4
42 3 26 12.6 19.8 0.6 7.6 15.0 12.0 6.0
42 3 27 6.0 1.0 19.4 11.8 6.6 2.2 13.8
42 3 28 15.4 14.8 7.6 13.2 17.0 12.8 13.2
42 3 29 8.2 14.4 18.0 14.6 2.2 17.8 2.2
42 3 30 15.4 1.8 16.8 12.4 6.6 9.0 17.2
42 3 31 6.4 1.4 10.6 18.0 3.8 15.2 5.0
42 4 1 5.4 9.8 5.4 17.4 7.6 17.2 1.0
42 4 2 9.4 8.4 8.4 13.2 0.0 14.0 4.4
42 4 3 7.4 13.8 19.6 7.0 17.4 4.2 6.0
42 4 4 11.2 14.8 11.0 12.0 8.0 18.6 6.2
42 4 5 1.4 8.4 20.0 11.0 10.6 4.0 6.8
42 4 6 6.4 12.2 19.4 12.8 0.4 14.2 12.8
42 4 7 7.2 12.4 15.0 0.2 4.4 18.8 5.8
42 4 8 18.2 15.8 16.2 3.6 5.2 0.6 2.0
42 4 9 14.0 6.4 6.8 10.4 11.8 9.8 16.8
42 4 10 18.2 10.8 9.2 16.2 9.0 0.0 11.2
42 4 11 5.4 10.2 19.2 8.2 2.2 11.8 8.2
42 4 12 6.4 18.2 5.6 8.6 8.6 12.2 2.0
42 4 13 15.4 19.6 1.8 17.8 15.2 4.4 6.4
42 4 14 15.0 10.6 19.4 19.8 18.8 13.4 6.2
42 4 15 11.2 18.0 6.0 15.0 6.0 12.2 18.8
42 4 16 11.4 15.8 10.4 14.4 17.4 18.6 4.8
42 4 17 1.6 1.2 6.4 3.6 0.0 18.8 6.6
42 4 18 15.0 13.0 17.4 3.4 19.8 6.8 4.8
42 4 19 11.4 17.2 18.4 12.2 3.6 16.8 14.8
42 4 20 8.8 19.0 1.8 16.6 10.8 13.0 17.6
42 4 21 15.8 7.4 18.4 7.4 1.6 13.4 4.6
42 4 22 10.4 9.4 11.8 17.0 17.8 13.8 11.0
42 4 23 6.4 19.6 17.4 5.0 8.6 7.2 6.4
42 4 24 5.2 11.2 1.8 19.0 16.2 18.2 5.4
42 4 25 16.6 16.0 2.2 17.6 6.4 19.8 15.6
42 4 26 6.8 1.4 1.8 1.8 13.4 4.2 15.8
42 4 27 7.6 15.4 9.2 16.2 10.0 19.4 6.0
42 4 28 18.0 16.6 5.2 11.4 18.8 6.4 9.2
42 4 29 10.4 16.6 13.2 6.6 19.2 17.6 19.2
42 4 30 11.8 17.8 8.4 8.4 12.8 1.2 1.0
42 5 1 10.8 9.8 20.0 16.0 4.2 17.4 14.2
42 5 2 4.8 10.8 5.0 5.2 2.8 18.4 7.8
42 5 3 15.4 5.4 18.6 13.2 4.8 1.2 6.0
42 5 4 19.0 4.0 13.4 4.0 16.8 11.2 15.4
42 5 5 17.8 15.8 17.4 3.4 11.2 8.0 0.0
42 5 6 0.4 16.4 0.4 3.8 13.0 5.2 1.0
42 5 7 8.2 18.8 0.8 2.6 3.0 10.8 1.2
42 5 8 1.0 17.2 3.4 11.6 15.8 18.8 5.2
42 5 9 13.4 5.8 12.6 7.6 1.8 3.4 16.6
42 5 10 8.8 3.0 16.8 12.8 4.4 13.8 14.2
42 5 11 15.6 12.8 9.6 14.4 8.0 10.6 11.2
42 5 12 5.0 8.8 10.0 11.4 9.8 1.2 12.0
42 5 13 5.2 0.4 5.4 20.0 7.4 2.4 3.0
42 5 14 17.6 6.2 14.6 3.6 5.0 16.0 5.6
42 5 15 17.6 6.4 2.2 5.2 16.0 1.0 14.8
42 5 16 8.6 1.0 7.4 14.4 10.2 8.6 2.2
42 5 17 3.2 1.4 12.4 7.0 13.0 4.6 16.6
42 5 18 14.0 3.4 4.6 5.6 5.4 1.6 17.2
42 5 19 2.8 13.6 11.2 3.6 12.8 1.6 13.6
42 5 20 15.8 5.2 13.8 7.8 8.8 8.6 11.6
42 5 21 14.2 12.8 2.6 14.0 9.6 20.0 12.8
42 5 22 15.4 7.8 6.6 16.6 16.6 1.6 0.2
42 5 23 6.2 20.0 14.6 6.6 1.8 16.8 13.6
42 5 24 2.0 8.2 11.4 14.2 6.8 8.2 9.8
42 5 25 0.0 10.4 18.6 12.8 8.8 8.4 14.0
42 5 26 12.6 16.8 19.0 12.4 9.6 13.0 7.8
42 5 27 1.4 16.0 7.8 14.4 6.2 16.8 10.6
42 5 28 8.4 16.4 16.0 12.4 19.8 2.0 10.8
42 5 29 17.0 14.4 16.4 19.6 0.8 7.0 5.0
42 5 30 12.6 18.4 20.0 16.2 2.2 8.2 7.6
42 5 31 11.6 12.0 3.4 17.4 15.2 11.2 4.8
42 6 1 9.2 7.8 13.0 2.4 6.2 4.8 13.0
42 6 2 8.8 16.8 10.0 14.0 7.0 10.0 10.6
42 6 3 16.4 15.2 16.8 15.0 3.4 18.0 0.4
42 6 4 14.6 5.2 5.4 18.0 2.0 15.0 17.0
42 6 5 17.2 15.8 11.8 2.0 14.6 11.6 18.8
42 6 6 0.6 13.8 0.8 16.2 12.4 1.2 3.8
42 6 7 10.4 10.4 17.8 3.8 12.2 2.8 15.8
42 6 8 19.4 19.8 0.2 15.6 6.6 15.0 12.8
42 6 9 19.4 12.4 13.6 6.4 0.6 10.6 15.8
42 6 10 0.0 17.8 3.4 18.6 2.6 20.0 12.0
42 6 11 17.0 9.8 12.8 15.6 15.2 12.0 6.8
42 6 12 17.6 17.8 12.4 7.8 8.8 10.2 14.8
42 6 13 11.0 19.6 17.8 0.0 17.6 11.2 15.8
42 6 14 14.6 6.2 16.8 18.0 20.0 13.4 20.0
42 6 15 13.6 1.8 2.8 8.6 16.4 8.4 14.4
42 6 16 11.2 9.8 5.2 8.2 4.2 19.0 11.6
42 6 17 0.2 1.8 18.0 16.0 11.4 15.8 1.4
42 6 18 17.6 14.6 19.0 10.8 0.6 9.2 6.4
42 6 19 16.0 11.0 0.8 17.2 10.6 6.8 7.0
42 6 20 13.8 5.8 13.2 3.0 0.0 13.0 18.4
42 6 21 15.2 9.8 5.4 17.0 15.4 8.6 5.8
42 6 22 1.6 4.4 19.6 5.4 0.2 6.2 20.0
42 6 23 18.2 4.8 7.2 16.4 3.6 17.8 20.0
42 6 24 0.4 3.4 12.4 8.8 6.0 7.8 6.4
42 6 25 8.4 3.8 15.0 2.8 3.8 18.4 10.4
42 6 26 3.8 17.0 1.2 4.2 3.6 10.8 0.8
42 6 27 9.4 14.2 0.8 14.0 7.6 19.2 4.4
42 6 28 11.2 6.0 9.8 15.8 19.0 6.8 1.4
42 6 29 15.0 8.6 1.0 8.0 17.0 4.6 7.8
42 6 30 9.0 19.4 17.8 14.4 3.4 10.0 0.0
42 7 1 1.0 4.2 3.0 5.0 12.0 0.6 14.2
42 7 2 19.2 2.4 10.6 3.4 7.8 6.0 5.2
42 7 3 3.6 6.4 18.4 16.2 4.8 11.8 15.8
42 7 4 1.6 19.6 0.6 11.8 5.6 1.4 11.0
42 7 5 5.0 19.2 4.4 1.8 9.4 18.6 14.2
42 7 6 6.8 3.2 17.0 13.8 18.6 10.0 7.2
42 7 7 9.2 1.0 8.4 7.0 12.8 8.6 16.8
42 7 8 17.4 18.4 19.2 12.0 12.8 15.4 5.8
42 7 9 12.6 19.4 13.8 17.0 3.6 4.0 17.2
42 7 10 9.2 7.2 2.6 4.0 10.2 10.2 15.4
42 7 11 10.6 13.0 17.6 16.8 17.0 19.4 8.8
42 7 12 19.4 18.8 19.8 0.6 3.4 17.6 5.4
42 7 13 11.0 18.0 1.0 17.2 14.4 11.6 7.0
42 7 14 12.0 4.2 13.2 18.8 5.2 11.2 13.2
42 7 15 0.0 13.8 19.4 7.8 6.8 18.2 6.4
42 7 16 15.2 19.8 12.2 19.6 15.0 16.0 12.6
42 7 17 14.8 10.6 14.4 12.6 18.2 2.6 18.6
42 7 18 6.8 18.0 14.0 15.2 11.0 1.0 16.8
42 7 19 6.6 4.8 15.2 11.6 7.4 8.2 6.2
42 7 20 8.8 3.8 16.0 9.8 11.2 11.4 1.6
42 7 21 0.4 2.8 10.0 1.0 15.4 16.0 14.8
42 7 22 11.4 3.0 3.2 17.4 16.2 18.4 13.4
42 7 23 2.6 6.6 16.0 16.8 7.8 19.2 12.0
42 7 24 11.4 19.0 17.8 7.4 5.2 16.0 10.4
42 7 25 7.4 18.4 18.4 10.6 1.0 2.4 2.0
42 7 26 16.0 17.6 19.6 13.6 8.0 5.2 15.6
42 7 27 15.6 3.2 17.8 5.6 19.8 13.8 5.0
42 7 28 8.8 17.8 10.4 13.2 18.2 4.0 14.8
42 7 29 11.8 12.0 5.0 9.4 4.8 14.2 9.6
42 7 30 14.4 8.6 0.8 12.0 4.4 1.8 5.6
42 7 31 9.0 2.2 7.4 5.6 3.6 20.0 15.2
42 8 1 1.4 14.2 3.2 16.6 7.2 18.0 6.2
42 8 2 12.6 0.4 11.8 11.2 0.6 11.4 19.6
42 8 3 9.0 3.6 14.6 14.6 1.4 10.0 3.6
42 8 4 0.4 3.6 19.4 16.4 6.4 7.4 4.2
42 8 5 8.4 2.6 6.0 18.2 10.0 17.2 17.2
42 8 6 7.2 18.6 13.2 9.2 3.4 3.4 11.6
42 8 7 14.8 16.0 15.2 2.6 10.2 14.4 17.8
42 8 8 19.6 15.8 14.0 18.8 5.0 13.4 18.2
42 8 9 5.0 16.2 19.4 5.2 6.4 4.4 4.2
42 8 10 14.6 6.6 0.0 5.2 14.6 13.2 4.8
42 8 11 4.6 4.6 19.0 0.4 17.6 9.6 16.6
42 8 12 0.0 18.8 12.4 19.0 11.6 17.2 5.0
42 8 13 14.0 10.8 14.6 13.4 4.2 1.6 16.6
42 8 14 4.4 1.0 10.2 13.4 15.6 1.6 18.6
42 8 15 11.8 13.2 18.8 18.2 10.4 10.2 17.0
42 8 16 6.8 1.2 2.0 17.8 12.0 6.2 14.2
42 8 17 8.0 2.4 18.6 3.6 1.6 17.0 17.4
42 8 18 17.0 17.0 3.2 4.4 12.0 16.0 2.6
42 8 19 5.0 9.6 7.0 12.4 17.6 6.2 10.6
42 8 20 10.8 3.4 15.0 7.2 11.0 16.4 0.2
42 8 21 13.0 17.4 1.0 3.6 16.4 7.0 2.6
42 8 22 15.2 4.8 17.6 8.0 4.2 12.4 17.6
42 8 23 1.8 16.0 1.2 13.2 6.0 5.4 2.6
42 8 24 11.8 4.0 12.2 12.2 5.2 18.0 15.4
42 8 25 3.0 0.0 8.0 7.6 5.8 0.0 15.6
42 8 26 13.4 11.0 11.8 17.4 3.6 15.8 0.4
42 8 27 3.2 13.8 8.0 9.0 3.2 3.8 4.2
42 8 28 19.6 13.2 10.4 7.8 12.6 10.2 13.2
42 8 29 2.0 1.2 11.0 10.4 11.8 6.0 11.2
42 8 30 8.4 0.6 14.8 14.4 10.8 8.0 14.4
42 8 31 6.6 11.0 17.0 16.2 7.6 16.8 17.4
42 9 1 16.4 5.0 13.6 16.6 17.0 2.8 8.8
42 9 2 14.6 18.8 14.8 5.2 1.8 19.8 6.2
42 9 3 3.6 2.6 12.6 13.4 12.0 16.2 18.8
42 9 4 3.2 19.0 1.8 7.4 5.6 18.6 2.6
42 9 5 2.4 7.6 20.0 16.2 8.2 12.0 18.4
42 9 6 3.0 1.2 18.4 4.4 0.8 18.4 6.8
42 9 7 2.8 7.0 15.8 14.6 1.6 0.0 19.2
42 9 8 16.6 13.6 15.2 10.2 16.0 7.8 17.0
42 9 9 10.0 14.4 0.6 7.4 2.0 10.4 0.4
42 9 10 9.0 16.6 15.6 18.6 9.4 2.6 19.6
42 9 11 10.4 18.8 12.8 9.0 1.6 10.0 13.4
42 9 12 8.4 13.4 13.8 13.0 13.0 5.6 17.8
42 9 13 5.8 6.6 9.8 1.8 8.6 8.0 6.4
42 9 14 15.0 4.4 2.4 10.2 15.8 18.0 12.6
42 9 15 9.8 1.0 15.2 9.8 12.2 18.6 19.8
42 9 16 15.2 18.2 7.2 7.6 6.2 15.2 2.2
42 9 17 19.4 8.2 13.4 10.8 11.2 11.2 19.0
42 9 18 2.6 3.4 0.0 16.4 3.0 9.6 19.4
42 9 19 13.6 14.0 5.0 17.0 18.4 7.6 6.8
42 9 20 17.0 16.4 8.8 19.0 13.4 8.4 14.2
42 9 21 14.8 18.2 0.6 1.4 15.4 0.0 9.8
42 9 22 7.2 1.8 16.6 16.2 16.8 10.2 0.0
42 9 23 19.4 1.4 15.2 7.6 5.2 0.2 16.0
42 9 24 7.0 17.8 15.0 8.4 11.8 18.4 19.6
42 9 25 8.2 8.6 8.4 14.6 5.4 13.4 8.2
42 9 26 9.0 7.2 8.2 17.4 9.4 2.4 6.4
42 9 27 12.0 11.4 9.8 10.0 14.2 0.0 5.6
42 9 28 7.8 14.8 10.6 5.8 1.0 3.6 3.2
42 9 29 7.2 19.8 7.6 15.6 2.4 20.0 13.8
42 9 30 17.6 11.2 8.2 16.6 15.2 19.0 2.6
42 10 1 9.4 8.6 19.8 14.0 19.0 14.2 7.2
42 10 2 7.4 9.8 16.8 5.6 1.8 12.4 2.4
42 10 3 15.4 9.8 18.2 7.4 7.0 8.8 17.6
42 10 4 5.6 10.0 4.4 9.2 9.2 15.4 14.8
42 10 5 2.8 4.6 4.6 10.2 12.2 16.6 10.4
42 10 6 0.4 15.6 1.2 13.4 19.4 0.6 14.0
42 10 7 18.4 13.6 7.4 18.4 16.6 12.6 17.6
42 10 8 8.8 11.0 0.4 13.4 6.2 3.8 19.0
42 10 9 14.4 5.4 15.8 4.2 12.2 12.4 16.6
42 10 10 5.8 14.6 5.0 0.8 8.4 0.2 12.6
42 10 11 4.8 13.8 4.6 10.6 2.6 1.6 18.0
42 10 12 13.6 6.6 13.6 3.2 9.8 2.6 9.0
42 10 13 10.4 9.4 18.4 7.2 16.2 20.0 1.2
42 10 14 18.6 2.6 0.8 15.8 11.2 12.6 0.2
42 10 15 5.0 4.0 10.8 5.4 4.8 3.0 0.8
42 10 16 17.4 18.8 4.2 10.4 11.4 16.8 11.6
42 10 17 6.2 13.8 17.8 2.2 20.0 13.6 2.2
42 10 18 1.4 3.8 1.2 4.0 8.2 7.4 6.4
42 10 19 18.2 5.2 20.0 4.8 17.0 3.8 11.4
42 10 20 8.8 15.0 2.0 18.6 9.0 15.2 19.6
42 10 21 14.8 10.0 3.8 13.0 19.2 6.2 7.8
42 10 22 7.2 7.8 6.2 18.4 11.2 9.6 15.4
42 10 23 6.6 0.8 9.8 4.2 10.2 20.0 10.0
42 10 24 4.2 18.2 14.8 0.8 2.0 0.4 13.6
42 10 25 15.4 13.6 6.8 15.2 11.6 17.2 6.0
42 10 26 6.0 9.6 19.4 12.0 11.4 5.2 11.4
42 10 27 5.8 5.0 10.8 6.4 18.8 6.4 19.8
42 10 28 1.6 19.2 2.4 2.0 6.4 17.2 9.6
42 10 29 19.8 1.6 14.2 14.0 19.4 5.2 6.2
42 10 30 6.0 16.6 4.2 18.4 14.4 17.8 18.6
42 10 31 1.6 18.8 11.4 8.6 12.6 12.0 12.0
42 11 1 5.2 15.4 18.4 11.4 10.4 0.4 17.8
42 11 2 18.8 14.0 17.8 13.0 0.2 9.2 12.6
42 11 3 6.8 2.4 5.8 13.0 18.0 6.2 15.2
42 11 4 16.0 1.4 19.4 2.0 14.2 10.2 13.0
42 11 5 8.4 12.8 1.4 11.4 9.0 9.4 7.2
42 11 6 10.0 18.2 15.2 19.0 16.6 10.2 6.8
42 11 7 16.6 3.6 5.8 11.0 10.2 18.0 18.4
42 11 8 12.4 12.0 12.4 3.6 4.4 18.4 2.6
42 11 9 15.8 16.6 17.8 2.0 13.6 6.6 11.6
42 11 10 4.0 17.0 14.8 9.0 10.8 2.2 4.8
42 11 11 3.2 13.2 18.6 13.8 10.0 13.0 20.0
42 11 12 10.4 14.0 8.4 10.4 0.6 9.4 9.8
42 11 13 12.6 11.6 11.0 17.6 17.6 14.0 13.6
42 11 14 15.8 8.4 15.2 14.4 8.8 14.0 17.4
42 11 15 1.0 11.0 15.6 7.4 1.8 19.0 15.8
42 11 16 2.2 17.0 8.6 6.6 1.4 2.2 18.6
42 11 17 16.8 11.0 18.4 10.2 4.4 12.2 11.2
42 11 18 17.2 1.2 15.0 11.8 15.4 19.2 14.0
42 11 19 7.6 1.8 16.8 13.2 13.0 1.8 16.6
42 11 20 12.6 8.6 15.0 18.2 10.4 19.0 8.4
42 11 21 19.8 8.0 3.2 17.4 13.2 19.6 1.8
42 11 22 3.0 7.4 16.6 15.6 10.0 11.4 0.6
42 11 23 14.0 7.0 18.8 14.4 16.8 13.6 4.2
42 11 24 6.6 8.8 0.8 12.8 2.0 9.2 1.0
42 11 25 3.2 18.4 2.2 14.6 7.6 19.8 11.6
42 11 26 3.8 4.6 9.8 19.8 4.6 18.4 17.4
42 11 27 17.0 6.8 13.6 12.8 13.2 8.6 1.0
42 11 28 15.4 10.6 17.0 18.6 8.8 16.8 6.2
42 11 29 14.2 10.6 6.6 16.8 18.0 8.6 2.6
42 11 30 18.8 16.6 16.8 9.8 7.0 7.2 18.2
42 12 1 11.4 9.6 13.4 3.6 4.2 3.6 0.0
42 12 2 1.0 13.0 13.2 14.8 11.6 15.0 16.0
42 12 3 2.4 16.8 20.0 14.6 7.0 2.0 3.6
42 12 4 8.6 10.8 15.8 17.0 18.6 3.2 5.6
42 12 5 17.4 14.6 16.6 12.8 8.0 0.2 4.0
42 12 6 17.8 8.6 19.6 16.2 3.6 13.8 9.6
42 12 7 8.2 11.0 4.4 14.4 0.6 15.6 2.0
42 12 8 9.0 15.2 17.6 19.2 9.6 7.8 8.8
42 12 9 10.0 19.2 11.8 13.4 11.2 12.8 11.2
42 12 10 10.4 0.2 1.0 7.0 6.6 14.2 9.4
42 12 11 7.6 16.8 10.4 1.4 19.4 7.8 13.0
42 12 12 1.0 1.4 14.8 19.4 16.2 16.2 8.8
42 12 13 14.8 0.2 19.8 8.2 17.4 4.6 11.8
42 12 14 17.4 12.8 9.4 16.8 15.8 11.0 7.0
42 12 15 5.8 4.2 6.2 16.2 10.2 18.6 20.0
42 12 16 4.8 13.4 0.6 6.8 10.6 5.8 10.2
42 12 17 16.8 3.6 18.2 19.4 7.0 12.8 17.4
42 12 18 9.0 2.4 16.4 19.4 13.2 17.8 11.4
42 12 19 12.0 1.0 4.0 1.6 16.4 5.4 8.8
42 12 20 7.6 4.4 13.4 11.0 4.4 16.4 11.0
42 12 21 4.6 5.4 3.2 11.8 18.6 13.4 14.4
42 12 22 6.4 0.0 15.0 6.2 17.0 10.6 15.6
42 12 23 4.8 19.2 7.4 3.4 13.0 17.6 15.0
42 12 24 8.6 19.4 2.0 0.4 13.4 15.4 19.6
42 12 25 5.2 15.8 11.4 10.2 9.0 12.4 17.6
42 12 26 8.2 10.2 13.4 2.4 12.0 6.0 0.6
42 12 27 12.8 7.0 13.4 14.0 15.2 16.2 3.6
42 12 28 8.0 6.8 19.2 6.4 2.2 10.6 14.8
42 12 29 9.4 0.8 9.2 6.6 0.8 12.2 5.8
42 12 30 16.2 4.0 14.2 15.6 20.0 3.0 16.8
42 12 31 9.8 19.8 19.4 9.6 10.8 15.0 20.0
43 1 1 2.4 0.8 5.6 17.6 11.8 6.4 0.6
43 1 2 14.0 12.8 17.2 14.6 18.4 6.8 15.0
43 1 3 2.2 6.6 1.4 14.4 7.0 9.8 14.2
43 1 4 6.8 14.0 14.4 13.6 11.2 1.0 6.6
43 1 5 2.4 10.2 10.8 0.8 7.2 0.8 13.2
43 1 6 7.8 6.6 19.8 4.2 1.8 2.8 5.4
43 1 7 1.2 18.4 17.0 2.2 4.8 2.4 9.4
43 1 8 11.8 1.4 3.2 7.4 13.0 3.6 1.0
43 1 9 1.8 0.8 2.8 8.0 2.6 11.0 7.4
43 1 10 7.4 7.8 17.2 13.4 15.8 19.6 11.4
43 1 11 3.2 18.0 17.2 5.4 13.2 1.4 11.4
43 1 12 19.6 17.8 14.2 13.0 8.6 9.6 7.8
43 1 13 9.8 7.6 2.6 16.6 19.4 12.4 14.6
43 1 14 7.4 15.6 15.2 18.8 19.8 6.2 2.4
43 1 15 4.6 7.4 11.2 18.0 7.0 9.0 19.2
43 1 16 11.8 19.0 16.8 0.4 6.4 0.0 2.4
43 1 17 13.8 15.4 6.8 10.4 10.8 17.2 12.8
43 1 18 3.4 11.8 2.0 17.6 9.4 9.2 18.8
43 1 19 4.2 2.8 6.2 4.0 1.2 10.0 15.0
43 1 20 12.8 6.4 11.8 19.6 15.8 2.0 10.2
43 1 21 6.0 0.6 2.0 8.8 10.0 18.2 16.2
43 1 22 15.6 2.8 0.0 9.0 16.0 17.8 10.6
43 1 23 8.4 14.6 17.8 1.2 10.4 17.4 7.8
43 1 24 12.4 4.4 17.6 0.0 11.2 1.6 2.8
43 1 25 13.0 17.8 7.4 15.0 5.2 11.4 2.4
43 1 26 11.6 1.6 10.4 8.2 5.0 19.4 4.8
43 1 27 1.6 6.2 3.2 13.0 16.0 1.2 2.4
43 1 28 11.2 12.8 5.8 2.2 15.2 19.6 14.6
43 1 29 8.8 11.8 9.8 6.0 18.4 17.2 13.6
43 1 30 7.4 14.6 7.6 0.4 18.6 11.0 1.4
43 1 31 4.4 4.0 18.6 12.0 17.8 15.0 4.4
43 2 1 0.6 12.4 15.8 14.6 2.8 1.8 17.4
43 2 2 18.8 11.6 5.2 16.6 10.6 11.6 11.0
43 2 3 11.4 4.2 17.8 9.6 1.2 0.2 0.2
43 2 4 9.6 0.0 8.4 13.2 11.0 1.0 16.6
43 2 5 5.8 12.0 4.6 3.6 11.2 7.8 8.6
43 2 6 15.2 18.4 6.8 6.0 9.4 19.4 12.6
43 2 7 9.2 8.6 1.6 9.0 3.2 18.2 16.4
43 2 8 13.0 4.6 2.0 11.2 13.2 7.4 11.4
43 2 9 3.8 8.4 15.8 6.2 18.6 19.6 3.0
43 2 10 4.0 9.0 0.2 17.8 17.8 19.6 17.2
43 2 11 12.2 10.0 17.2 14.0 16.2 7.6 16.4
43 2 12 10.6 17.8 19.4 9.6 18.6 0.2 7.8
43 2 13 19.4 9.4 10.0 1.2 0.4 8.6 9.8
43 2 14 9.4 11.2 14.8 1.4 18.2 5.2 16.6
43 2 15 1.4 16.0 13.2 15.2 0.6 8.0 3.8
43 2 16 15.8 11.4 11.6 15.6 18.4 18.0 16.4
43 2 17 18.2 2.6 16.0 13.2 1.2 13.4 4.6
43 2 18 6.2 0.8 7.8 14.8 1.8 1.4 15.6
43 2 19 1.0 18.0 18.0 5.0 1.6 6.0 19.8
43 2 20 7.6 14.6 10.0 14.8 15.8 12.4 8.6
43 2 21 0.0 2.6 0.0 8.0 8.8 7.4 1.8
43 2 22 12.6 7.4 1.0 1.4 1.6 6.8 4.8
43 2 23 3.2 15.8 2.0 5.2 2.6 12.8 19.0
43 2 24 16.4 18.6 9.4 0.8 14.6 12.8 14.8
43 2 25 11.0 12.8 0.6 1.4 19.0 9.6 15.4
43 2 26 7.6 14.8 3.4 6.0 1.6 5.0 17.6
43 2 27 8.2 3.0 2.2 9.4 2.2 3.6 4.6
43 2 28 8.6 6.8 14.4 11.6 8.0 18.2 15.2
43 3 1 10.2 1.4 16.6 2.4 5.0 20.0 7.2
43 3 2 16.8 16.2 3.6 16.2 12.6 7.4 10.4
43 3 3 19.6 9.6 6.0 9.0 10.8 11.2 13.8
43 3 4 4.2 5.2 8.2 14.2 4.0 1.2 7.6
43 3 5 15.6 6.2 18.6 9.4 10.0 12.4 12.0
43 3 6 16.8 11.4 17.2 7.4 16.6 13.0 14.0
43 3 7 3.8 4.6 10.2 15.2 0.4 1.0 12.4
43 3 8 1.0 19.8 11.6 18.0 12.8 15.2 18.8
43 3 9 12.8 6.4 17.2 8.2 2.0 19.6 11.0
43 3 10 6.8 9.8 15.8 12.6 15.4 8.0 15.8
43 3 11 14.2 15.4 13.4 15.6 0.8 9.0 1.0
43 3 12 5.6 0.4 2.4 9.8 15.0 18.0 2.6
43 3 13 7.6 14.8 4.2 7.8 6.8 7.2 18.4
43 3 14 16.6 6.2 3.6 5.8 19.6 16.4 6.2
43 3 15 15.6 19.0 5.8 4.2 14.0 12.0 13.0
43 3 16 2.2 13.2 1.0 11.6 14.4 12.8 16.4
43 3 17 16.6 5.2 17.2 6.6 4.2 3.8 2.4
43 3 18 7.8 3.4 10.0 7.8 14.2 11.8 17.0
43 3 19 5.6 15.8 0.6 9.8 19.2 5.8 6.6
43 3 20 15.4 15.8 3.4 12.0 9.6 0.4 12.4
43 3 21 15.4 14.2 4.0 16.4 18.6 7.4 4.0
43 3 22 4.0 14.0 15.0 9.6 18.4 8.6 17.4
