order_id	quantity	item_name	choice_description	item_price
475	1	Barbacoa Soft Tacos	[Tomatillo Green Chili Salsa, [Sour Cream, Cheese, Lettuce]]	$9.25 
475	1	Chips and Saute Chili Seafood Salsa	NULL	$2.95 
475	1	Barbacoa Burrito	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese]]	$9.25 
476	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Green Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 
476	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Green Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.99 
477	1	Steak Burrito	[Tomatillo-Yellow Chili Salsa (Hot), [Rice, Cheese, Sour Cream]]	$8.99 
477	1	Chicken Burrito	[Tomatillo-Yellow Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]	$8.49 
478	1	Chicken Bowl	[Saute Chili Seafood Salsa, [Rice, Cheese, Lettuce]]	$8.75 
478	1	Chips and Tomatillo Green Chili Salsa	NULL	$2.95 
478	1	Chips and Guacamole	NULL	$4.45 
478	1	Steak Salad Bowl	[Fresh Tomato Salsa, [Rice, Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Sour Cream, Cheese, Lettuce, Guacamole]]	$11.89 
479	1	Chicken Burrito	[Fresh Tomato (Mild), [Guacamole, Rice, Fajita Veggies, Sour Cream, Cheese]]	$10.58 
479	1	Chicken Burrito	[Fresh Tomato (Mild), [Lettuce, Rice, Fajita Veggies, Sour Cream, Cheese]]	$8.19 
479	1	Side of Chips	NULL	$1.69 
480	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice]]	$8.75 
480	1	Chips	NULL	$2.15 
480	1	Canned Soft Drink	[Diet Coke]	$1.25 
481	2	Chicken Burrito	[Fresh Tomato Salsa, Rice]	$17.50 
481	1	6 Pack Soft Drink	[Coke]	$6.49 
481	1	Steak Crispy Tacos	[Tomatillo Yellow Chili Salsa, Rice]	$9.25 
481	1	Chips	NULL	$2.15 
482	1	Chicken Burrito	[Tomatillo Yellow Chili Salsa, [Rice, Black Beans, Cheese]]	$8.75 
482	1	Chips and Guacamole	NULL	$4.45 
482	1	Chicken Bowl	[Saute Chili Seafood Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Green Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
482	1	Canned Soft Drink	[Coke]	$1.25 
483	1	Barbacoa Bowl	[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese, Guacamole]]	$11.48 
483	1	Barbacoa Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.48 
484	1	Steak Bowl	[Tomatillo-Yellow Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream]]	$8.99 
484	2	Bottled Water	NULL	$2.18 
485	1	Chicken Bowl	[[Saute Chili Seafood Salsa (Medium), Tomatillo-Yellow Chili Salsa (Hot)], [Green Beans, Rice, Fajita Veggies]]	$8.49 
485	1	Barbacoa Bowl	[[Saute Chili Seafood Salsa (Medium), Tomatillo-Yellow Chili Salsa (Hot)], [Green Beans, Rice, Fajita Veggies]]	$8.99 
485	1	Chips and Saute Chili-Seafood Salsa	NULL	$2.39 
485	1	Chips and Tomatillo-Yellow Chili Salsa	NULL	$2.39 
485	2	Bottled Water	NULL	$2.18 
486	1	Chicken Bowl	[Saute Chili Seafood Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese]]	$8.75 
486	1	Chips and Guacamole	NULL	$4.45 
487	1	Chicken Burrito	[Fresh Tomato Salsa, [Lettuce, Guacamole, Rice, Cheese, Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Sour Cream]]	$11.25 
487	1	Brakens Soft Tacos	[Saute Chili Seafood Salsa]	$9.25 
488	1	Barbacoa Burrito	[Fresh Tomato Salsa, [Rice, Cheese]]	$9.25 
488	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.25 
488	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
488	1	Chips and Guacamole	NULL	$4.45 
488	1	Chips and Tomatillo Yellow Chili Salsa	NULL	$2.95 
488	1	Steak Bowl	[Tomatillo Yellow Chili Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 
489	1	Veggie Burrito	[Fresh Tomato Salsa (Mild), [Green Beans, Rice, Cheese, Sour Cream]]	$8.49 
489	1	Chicken Soft Tacos	[Fresh Tomato Salsa (Mild), [Green Beans, Cheese, Sour Cream]]	$8.49 
490	1	Brakens Crispy Tacos	[Tomatillo-Green Chili Salsa (Medium), [Fajita Veggies, Cheese, Lettuce]]	$8.99 
490	1	Side of Chips	NULL	$1.69 
491	1	Brakens Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Cheese, Sour Cream]]	$9.25 
491	1	Chicken Bowl	[Saute Chili Seafood Salsa, [Rice, Black Beans, Cheese, Guacamole]]	$11.25 
491	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 
491	1	Brakens Bowl	[Saute Chili Seafood Salsa, [Rice, Green Beans, Sour Cream]]	$9.25 
491	1	Chicken Burrito	[Fresh Tomato Salsa, [Cheese, Sour Cream, Lettuce]]	$8.75 
491	1	Barbacoa Burrito	[Fresh Tomato Salsa, [Rice, Green Beans, Guacamole, Lettuce]]	$11.75 
491	1	Chicken Burrito	[Fresh Tomato Salsa, [Cheese, Sour Cream, Lettuce]]	$8.75 
491	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
491	1	Chicken Bowl	[Saute Chili Seafood Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]	$11.25 
491	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole]]	$11.25 
492	1	Chicken Bowl	[[Fresh Tomato Salsa (Mild), Tomatillo-Yellow Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]	$10.98 
493	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Green Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
493	1	Chips and Guacamole	NULL	$4.45 
494	1	Chicken Bowl	[Tomatillo-Yellow Chili Salsa (Hot), [Green Beans, Rice, Cheese, Sour Cream, Guacamole]]	$10.98 
494	1	Chicken Burrito	[Saute Chili Seafood Salsa (Medium), [Rice, Cheese, Sour Cream]]	$8.49 
495	1	Brakens Bowl	[Tomatillo-Yellow Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.99 
495	1	Izze	[Strawberry]	$3.39 
496	1	Chips and Guacamole	NULL	$3.99 
496	1	Steak Burrito	[[Fresh Tomato Salsa (Mild), Saute Chili Seafood Salsa (Medium)], [Black Beans, Rice, Cheese, Lettuce]]	$8.99 
496	1	Canned Soda	[Diet Coke]	$1.09 
496	1	Canned Soda	[Diet Dr. Pepper]	$1.09 
496	1	Chips and Tomatillo-Green Chili Salsa	NULL	$2.39 
497	2	Chicken Burrito	[Tomatillo Yellow Chili Salsa, [Cheese, Rice, Black Beans]]	$17.50 
497	1	Chips and Guacamole	NULL	$4.45 
498	1	Chicken Bowl	[Saute Chili Seafood Salsa, [Rice, Black Beans, Sour Cream, Guacamole]]	$11.25 
498	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Cheese, Guacamole, Lettuce]]	$11.25 
498	1	Chips and Guacamole	NULL	$4.45 
499	1	Steak Bowl	[Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream]]	$9.25 
499	1	Chips and Guacamole	NULL	$4.45 
500	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice]]	$8.75 
500	1	Chips	NULL	$2.15 
500	1	Canned Soft Drink	[Diet Coke]	$1.25 
501	1	Barbacoa Salad Bowl	[Fresh Tomato Salsa, [Rice, Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Green Beans, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]	$11.89 
501	1	Chips and Fresh Tomato Salsa	NULL	$2.95 
502	1	Steak Burrito	[Saute Chili Seafood Salsa, [Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 
502	1	Canned Soft Drink	[Diet Coke]	$1.25 
503	1	Chicken Burrito	[Saute Chili Seafood Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
503	1	Chips and Guacamole	NULL	$4.45 
504	1	Barbacoa Bowl	[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese, Guacamole]]	$11.48 
504	1	Barbacoa Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.48 
505	1	Chips and Fresh Tomato Salsa	NULL	$2.95 
505	1	Brakens Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 
506	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Lettuce]]	$8.75 
506	1	Barbacoa Soft Tacos	[Tomatillo Yellow Chili Salsa, [Rice, Green Beans, Cheese, Sour Cream]]	$9.25 
506	1	Chips and Fresh Tomato Salsa	NULL	$2.95 
507	1	Veggie Bowl	[Tomatillo Yellow Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
507	1	Canned Soft Drink	[Lemonade]	$1.25 
507	1	Brakens Bowl	[Tomatillo Green Chili Salsa, [Rice, Green Beans, Cheese, Guacamole, Lettuce]]	$11.75 
507	1	Canned Soft Drink	[Lemonade]	$1.25 
508	1	Steak Bowl	[Fresh Tomato Salsa (Mild), [Rice, Cheese]]	$8.99 
508	1	Chips and Fresh Tomato Salsa	NULL	$2.39 
509	1	Canned Soft Drink	[Diet Coke]	$1.25 
509	1	Chicken Soft Tacos	[Fresh Tomato Salsa, [Sour Cream, Cheese, Guacamole]]	$11.25 
509	1	Canned Soft Drink	[Coke]	$1.25 
509	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Sour Cream, Cheese, Guacamole]]	$11.25 
510	1	Veggie Burrito	[Fresh Tomato Salsa (Mild), [Green Beans, Rice, Cheese, Sour Cream]]	$8.49 
510	1	Chips and Guacamole	NULL	$3.99 
511	4	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese, Lettuce]]	$35.00 
511	3	Steak Burrito	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese, Lettuce]]	$27.75 
511	1	Veggie Burrito	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese, Lettuce]]	$8.75 
511	4	Chips and Fresh Tomato Salsa	NULL	$11.80 
511	2	Chips and Guacamole	NULL	$8.90 
511	2	Chips and Tomatillo Green Chili Salsa	NULL	$5.90 
511	1	6 Pack Soft Drink	[Coke]	$6.49 
512	1	Veggie Burrito	[Saute Chili Seafood Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]	$10.98 
513	2	Steak Burrito	[[Tomatillo-Green Chili Salsa (Medium), Tomatillo-Yellow Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Sour Cream]]	$17.98 
513	1	Chips and Tomatillo-Green Chili Salsa	NULL	$2.39 
514	1	Barbacoa Bowl	[Tomatillo Yellow Chili Salsa, [Rice, Black Beans, Cheese, Lettuce]]	$9.25 
514	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans]]	$8.75 
514	1	Chips	NULL	$2.15 
515	1	Chicken Soft Tacos	[Saute Chili Seafood Salsa, [Rice, Cheese]]	$8.75 
515	1	Chips and Guacamole	NULL	$4.45 
516	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Rice, Cheese, Lettuce]]	$8.49 
516	1	Side of Chips	NULL	$1.69 
517	1	Chicken Burrito	[Tomatillo Yellow Chili (Hot), [Lettuce, Rice, Cheese]]	$8.19 
517	1	Steak Burrito	[Tomatillo Yellow Chili (Hot), [Lettuce, Rice, Sour Cream, Cheese]]	$8.69 
518	1	Chicken Burrito	[[Saute Chili Seafood Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]	$10.98 
519	1	Chips and Guacamole	NULL	$3.99 
519	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.48 
519	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.48 
520	1	Chips and Guacamole	NULL	$4.45 
520	1	Chicken Soft Tacos	[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce]]	$8.75 
520	1	6 Pack Soft Drink	[Sprite]	$6.49 
521	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]	$8.75 
521	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice]]	$8.75 
522	1	Steak Burrito	[Saute Chili Seafood Salsa, [Rice, Green Beans, Cheese]]	$9.25 
522	1	Canned Soft Drink	[Diet Coke]	$1.25 
522	1	Chips and Guacamole	NULL	$4.45 
523	1	Chicken Burrito	[Tomatillo-Yellow Chili Salsa (Hot), [Black Beans, Rice, Cheese]]	$8.49 
523	1	Side of Chips	NULL	$1.69 
524	1	Brakens Burrito	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Green Beans, Cheese, Sour Cream, Lettuce]]	$9.25 
524	1	Chips and Guacamole	NULL	$4.45 
525	1	Steak Burrito	[[Saute Chili Seafood Salsa (Medium), Fresh Tomato Salsa (Mild)], [Lettuce, Black Beans, Sour Cream, Cheese, Rice, Fajita Veggies, Green Beans]]	$8.99 
525	1	Canned Soda	[Sprite]	$1.09 
526	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
526	1	Chips and Saute Chili Seafood Salsa	NULL	$2.95 
527	1	Steak Bowl	[Fresh Tomato (Mild), [Guacamole, Lettuce, Green Beans, Rice, Sour Cream, Cheese]]	$11.08 
527	1	Brakens Bowl	[Fresh Tomato (Mild), [Guacamole, Lettuce, Rice, Sour Cream, Cheese]]	$11.08 
527	1	Chips and Guacamole	NULL	$3.89 
528	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Rice, Black Beans, Fajita Veggies, Cheese, Guacamole, Lettuce]]	$10.98 
529	1	Veggie Bowl	[Saute Chili Seafood Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Guacamole]]	$11.25 
529	1	Chicken Bowl	[Saute Chili Seafood Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
529	1	Chicken Bowl	[Saute Chili Seafood Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Black Beans, Guacamole]]	$11.25 
530	1	Barbacoa Burrito	[Tomatillo Yellow Chili Salsa, [Rice, Cheese, Lettuce]]	$9.25 
530	2	Chips	NULL	$4.30 
530	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Green Beans, Sour Cream, Lettuce]]	$8.75 
531	1	Chicken Bowl	[[Fresh Tomato Salsa (Mild), Tomatillo-Yellow Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream]]	$8.49 
531	1	Chips and Guacamole	NULL	$3.99 
532	1	Side of Chips	NULL	$1.69 
532	1	Steak Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Lettuce, Cheese, Sour Cream]]	$8.99 
533	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese]]	$8.49 
533	1	Side of Chips	NULL	$1.69 
534	1	Steak Burrito	[Tomatillo Yellow Chili Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Black Beans, Cheese, Sour Cream, Guacamole]]	$11.75 
534	1	Chicken Burrito	[Saute Chili Seafood Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese, Sour Cream, Guacamole]]	$11.25 
534	1	Steak Salad Bowl	[Saute Chili Seafood Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.89 
535	1	Steak Bowl	[Tomatillo Yellow Chili Salsa, [Rice, Black Beans, Cheese]]	$9.25 
535	1	Chips and Tomatillo Yellow Chili Salsa	NULL	$2.95 
535	1	Steak Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 
535	1	Chips and Fresh Tomato Salsa	NULL	$2.95 
536	1	Veggie Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese, Sour Cream]]	$8.75 
536	1	Chips and Guacamole	NULL	$4.45 
537	1	Chips and Guacamole	NULL	$4.45 
537	1	Veggie Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Cheese, Sour Cream, Lettuce]]	$8.75 
538	1	Chicken Burrito	[[Tomatillo-Green Chili Salsa (Medium), Saute Chili Seafood Salsa (Medium), Tomatillo-Yellow Chili Salsa (Hot)], [Green Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]	$10.98 
539	1	Steak Burrito	[[Fresh Tomato Salsa (Mild), Tomatillo-Yellow Chili Salsa (Hot)], [Rice, Cheese, Sour Cream, Guacamole]]	$11.48 
539	1	Chicken Burrito	[Tomatillo-Yellow Chili Salsa (Hot), [Black Beans, Rice, Cheese]]	$8.49 
540	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Green Beans, Cheese]]	$9.25 
540	1	Chips and Guacamole	NULL	$4.45 
541	1	Steak Burrito	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese, Sour Cream, Guacamole]]	$11.75 
541	1	Barbacoa Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.89 
542	1	Steak Crispy Tacos	[Saute Chili Seafood Salsa (Medium), [Rice, Cheese, Lettuce]]	$8.99 
542	1	Chicken Burrito	[Saute Chili Seafood Salsa (Medium), [Rice, Cheese, Lettuce]]	$8.49 
543	1	Chicken Bowl	[Tomatillo Yellow Chili Salsa, [Black Beans, Cheese, Sour Cream]]	$8.75 
543	1	Steak Bowl	[Tomatillo Green Chili Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Green Beans, Cheese, Sour Cream]]	$9.25 
544	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$8.75 
544	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$8.75 
545	1	Steak Burrito	[Saute Chili Seafood Salsa, [Rice, Green Beans, Cheese, Sour Cream, Guacamole]]	$11.75 
545	1	Barbacoa Soft Tacos	[Saute Chili Seafood Salsa, [Rice, Cheese, Sour Cream, Guacamole]]	$11.75 
545	1	Chips and Guacamole	NULL	$4.45 
546	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]	$11.25 
546	1	Brakens Burrito	[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Sour Cream, Cheese, Lettuce, Guacamole]]	$11.75 
546	2	Canned Soft Drink	[Coke]	$2.50 
547	1	Steak Burrito	[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]	$8.99 
547	1	Side of Chips	NULL	$1.69 
548	1	Brakens Bowl	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Green Beans, Cheese, Guacamole]]	$11.75 
548	1	Chips	NULL	$2.15 
549	1	Canned Soft Drink	[Coke]	$1.25 
549	1	Brakens Bowl	[Tomatillo Yellow Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]	$9.25 
549	1	Chicken Crispy Tacos	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Cheese, Sour Cream, Lettuce]]	$8.75 
549	2	Chips and Guacamole	NULL	$8.90 
550	1	Barbacoa Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]	$9.25 
550	1	Chips and Tomatillo Yellow Chili Salsa	NULL	$2.95 
551	1	Veggie Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
551	1	Chicken Burrito	[Tomatillo Green Chili Salsa, Guacamole]	$11.25 
552	2	Chips and Guacamole	NULL	$8.90 
552	1	Chicken Salad Bowl	[Saute Chili Seafood Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Guacamole]]	$11.25 
552	1	Steak Soft Tacos	[Tomatillo Green Chili Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Black Beans, Cheese, Guacamole, Lettuce]]	$11.75 
553	1	Steak Bowl	[[Tomatillo-Green Chili Salsa (Medium), Saute Chili Seafood Salsa (Medium)], [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.48 
553	1	Side of Chips	NULL	$1.69 
553	1	Nantucket Nectar	[Pomegranate Cherry]	$3.39 
554	1	Barbacoa Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Green Beans, Cheese, Sour Cream, Lettuce]]	$9.25 
554	1	Chips and Saute Chili Seafood Salsa	NULL	$2.95 
555	1	Brakens Bowl	[Tomatillo-Yellow Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.99 
555	1	Side of Chips	NULL	$1.69 
555	1	Chicken Soft Tacos	[Tomatillo-Yellow Chili Salsa (Hot), [Black Beans, Cheese, Sour Cream, Lettuce]]	$8.49 
556	1	Chicken Burrito	[Tomatillo-Yellow Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]	$10.98 
557	1	Veggie Bowl	[Saute Chili Seafood Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
557	1	Chips and Fresh Tomato Salsa	NULL	$2.95 
558	1	Steak Soft Tacos	[[Tomatillo-Green Chili Salsa (Medium), Saute Chili Seafood Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.99 
558	1	Side of Chips	NULL	$1.69 
559	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Fajita Vegetables(Roasted Sweet Pepper, Cabbage)]]	$8.75 
559	1	Chips	NULL	$2.15 
559	1	Canned Soft Drink	[Diet Coke]	$1.25 
560	1	Chicken Bowl	[Tomatillo Yellow Chili Salsa, [Rice, Cheese, Lettuce]]	$8.75 
560	1	Chips and Saute Chili Seafood Salsa	NULL	$2.95 
560	1	Steak Burrito	[Saute Chili Seafood Salsa, [Rice, Green Beans, Cheese, Lettuce]]	$9.25 
560	2	Canned Soft Drink	[Coke]	$2.50 
561	1	Veggie Bowl	[Tomatillo Yellow Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
561	1	Canned Soft Drink	[Coke]	$1.25 
561	1	Brakens Bowl	[Tomatillo Green Chili Salsa, [Rice, Green Beans, Cheese, Guacamole, Lettuce]]	$11.75 
561	2	Canned Soft Drink	[Lemonade]	$2.50 
561	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Green Beans, Guacamole, Lettuce]]	$11.25 
561	1	Bottled Water	NULL	$1.50 
561	1	Chicken Soft Tacos	[Saute Chili Seafood Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Cheese, Lettuce]]	$8.75 
561	1	Canned Soft Drink	[Coke]	$1.25 
561	1	Chips and Tomatillo Yellow Chili Salsa	NULL	$2.95 
562	1	Barbacoa Bowl	[[Tomatillo-Green Chili Salsa (Medium), Saute Chili Seafood Salsa (Medium)], [Rice, Fajita Veggies, Guacamole, Lettuce]]	$11.48 
562	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Cheese, Sour Cream, Guacamole, Lettuce]]	$11.48 
563	1	Chicken Bowl	[Saute Chili Seafood Salsa, [Rice, Black Beans, Sour Cream]]	$8.75 
563	1	Chicken Bowl	[Tomatillo Yellow Chili Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese, Sour Cream]]	$8.75 
563	1	Chips	NULL	$2.15 
564	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Sour Cream, Guacamole]]	$11.75 
564	1	Canned Soft Drink	[Diet Coke]	$1.25 
565	1	Brakens Soft Tacos	[Tomatillo Yellow Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$9.25 
565	1	Barbacoa Soft Tacos	[Tomatillo Yellow Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$9.25 
566	1	6 Pack Soft Drink	[Diet Coke]	$6.49 
566	1	Brakens Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.75 
567	1	Veggie Burrito	[Fresh Tomato Salsa (Mild), [Green Beans, Rice, Cheese, Sour Cream]]	$8.49 
567	1	Veggie Soft Tacos	[Fresh Tomato Salsa (Mild), [Green Beans, Rice, Cheese, Sour Cream]]	$8.49 
567	1	Canned Soda	[Coca Cola]	$1.09 
568	1	Chicken Bowl	[Tomatillo-Green Chili Salsa (Medium), [Fajita Veggies, Cheese, Guacamole, Lettuce]]	$10.98 
569	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice]]	$8.75 
569	1	Canned Soft Drink	[Diet Coke]	$1.25 
569	1	Chips	NULL	$2.15 
570	1	Chicken Bowl	[Saute Chili Seafood Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]	$11.25 
570	1	Bottled Water	NULL	$1.50 
571	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]	$11.25 
571	1	Veggie Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Guacamole]]	$11.25 
572	1	Chicken Bowl	[Saute Chili Seafood Salsa (Medium), [Rice, Cheese]]	$8.49 
